activitytype_from,activitytype_to,classification_from,classification_to,comment,skos_uri
239,23.4,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2393,23.41,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2393,23.42,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2393,23.43,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2393,23.44,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2393,23.49,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
239,23.5,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2394,23.51,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2394,23.52,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
239,23.6,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2395,23.61,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2395,23.62,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2395,23.63,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2395,23.64,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2395,23.65,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2395,23.69,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
239,23.7,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2396,23.70,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
239,23.9,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2399,23.91,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2399,23.99,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
24,24,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
241,24.1,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2410,24.10,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
241,24.2,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2410,24.20,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
241,24.3,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2410,24.31,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2410,24.32,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2410,24.33,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2410,24.34,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
242,24.4,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2420,24.41,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2420,24.42,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2420,24.43,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2420,24.44,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2420,24.45,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2420,24.46,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
243,24.5,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2431,24.51,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2431,24.52,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2432,24.53,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2432,24.54,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
25,25,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
251,25.1,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2511,25.11,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2511,25.12,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
251,25.2,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2512,25.21,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2512,25.29,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
251,25.3,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2513,25.30,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
252,25.4,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2520,25.40,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
259,25.5,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2591,25.50,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
259,25.6,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2592,25.61,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2592,25.62,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
259,25.7,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2593,25.71,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2593,25.72,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2593,25.73,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
259,25.9,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2599,25.91,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2599,25.92,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2599,25.93,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2599,25.94,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2599,25.99,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
26,26,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
261,26.1,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2610,26.11,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2610,26.12,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
262,26.2,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2620,26.20,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
263,26.3,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2630,26.30,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
264,26.4,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2640,26.40,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
265,26.5,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2651,26.51,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2652,26.52,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
266,26.6,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2660,26.60,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
267,26.7,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2670,26.70,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
268,26.8,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2680,26.80,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
27,27,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
271,27.1,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2710,27.11,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2710,27.12,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
272,27.2,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2720,27.20,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
273,27.3,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2731,27.31,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2732,27.32,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2733,27.33,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
274,27.4,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2740,27.40,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
275,27.5,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2750,27.51,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2750,27.52,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
279,27.9,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2790,27.90,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
28,28,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
281,28.1,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2811,28.11,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2812,28.12,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2813,28.13,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2813,28.14,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2814,28.15,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
281,28.2,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2815,28.21,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2816,28.22,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2817,28.23,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2818,28.24,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2819,28.25,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2819,28.29,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
282,28.3,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2821,28.30,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
282,28.4,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2822,28.41,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2822,28.49,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
282,28.9,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2823,28.91,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2824,28.92,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2825,28.93,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2826,28.94,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2829,28.95,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2829,28.96,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2829,28.99,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
29,29,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
291,29.1,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2910,29.10,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
292,29.2,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2920,29.20,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
293,29.3,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
2930,29.31,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
2930,29.32,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
30,30,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
301,30.1,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3011,30.11,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3012,30.12,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
302,30.2,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3020,30.20,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
303,30.3,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3030,30.30,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
304,30.4,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3040,30.40,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
309,30.9,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3091,30.91,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3092,30.92,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3099,30.99,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
31,31,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
310,31.0,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3100,31.01,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
3100,31.02,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
3100,31.03,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
3100,31.09,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
32,32,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
321,32.1,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3211,32.11,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
3211,32.12,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
3212,32.13,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
322,32.2,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3220,32.20,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
323,32.3,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3230,32.30,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
324,32.4,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3240,32.40,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
325,32.5,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3250,32.50,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
329,32.9,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3290,32.91,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
3290,32.99,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
33,33,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
331,33.1,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3311,33.11,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3312,33.12,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3313,33.13,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3314,33.14,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3315,33.15,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
3315,33.16,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
3315,33.17,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
3319,33.19,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
332,33.2,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3320,33.20,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
D,D,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
35,35,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
351,35.1,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3510,35.11,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
3510,35.12,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
3510,35.13,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
3510,35.14,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
352,35.2,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3520,35.21,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
3520,35.22,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
3520,35.23,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
353,35.3,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3530,35.30,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
E,E,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
36,36,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
360,36.0,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3600,36.00,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
37,37,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
370,37.0,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3700,37.00,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
38,38,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
381,38.1,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3811,38.11,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3812,38.12,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
382,38.2,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3821,38.21,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3822,38.22,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
383,38.3,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3830,38.31,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
3830,38.32,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
39,39,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
390,39.0,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
3900,39.00,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
F,F,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
41,41,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
410,41.1,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
4100,41.10,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
410,41.2,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
4100,41.20,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
42,42,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
421,42.1,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
4210,42.11,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
4210,42.12,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
4210,42.13,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
422,42.2,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
4220,42.21,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
4220,42.22,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
429,42.9,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
4290,42.91,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
4290,42.99,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
43,43,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
431,43.1,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
4311,43.11,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
4312,43.12,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
4312,43.13,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
432,43.2,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
4321,43.21,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
4322,43.22,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
4329,43.29,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
433,43.3,isic_rev4,nace_rev2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
4330,43.31,isic_rev4,nace_rev2,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
