# p(code_units), e(code_units) => first two columns, plus original columns afterward
# system=fm^-4 => code, pFactor=2.612195e-04, eFactor=2.612195e-04
# p (code_units),epsilon (code_units),n,mu,col4,cs2,phase
3.457271e-05,4.360446e-04,2.0507982468605133,354,0.,0.28504477392150895,2SC
3.720260e-05,4.447402e-04,2.087717765393008,356,0.,0.3024388243935104,2SC
3.987834e-05,4.531257e-04,2.123138758945192,358,0.,0.3190912148266757,2SC
4.259828e-05,4.612258e-04,2.1572704045110602,360,0.,0.3357899982011259,2SC
4.536084e-05,4.691468e-04,2.1903064572280093,362,0.,0.3487666637703172,2SC
4.816472e-05,4.768543e-04,2.222385553680684,364,0.,0.36378742913837037,2SC
5.100903e-05,4.843901e-04,2.2535973493300783,366,0.,0.37743786453529404,2SC
5.389243e-05,4.917988e-04,2.284132239086728,368,0.,0.3891879215093215,2SC
5.681404e-05,4.990945e-04,2.31405508646006,370,0.,0.40045904225303774,2SC
5.979212e-05,5.062587e-04,2.3432273024835233,372,0.,0.41569072784608274,2SC
6.277020e-05,5.134228e-04,2.3723995185069864,374,0.,0.41569072784608274,2SC
6.580314e-05,5.204879e-04,2.4009590566988406,376,0.,0.4292860885463878,2SC
6.887226e-05,5.275334e-04,2.429297788108613,378,0.,0.43561304671997525,2SC
7.197737e-05,5.344830e-04,2.457125404692803,380,0.,0.4468082837577335,2SC
7.511727e-05,5.414351e-04,2.484822447406294,382,0.,0.45164791163638074,2SC
7.829287e-05,5.483676e-04,2.512310871188906,384,0.,0.45807006990899973,2SC
8.150276e-05,5.552898e-04,2.5396234771899784,386,0.,0.4637124546968717,2SC
8.474727e-05,5.622098e-04,2.566796866711384,388,0.,0.4688558895469398,2SC
8.802675e-05,5.691266e-04,2.59382698455623,390,0.,0.4741321728748315,2SC
9.133980e-05,5.760533e-04,2.6207630629562972,392,0.,0.47830767524530277,2SC
9.468736e-05,5.829912e-04,2.6476147809506663,394,0.,0.4825014949873541,2SC
9.806904e-05,5.899447e-04,2.6743978294870914,396,0.,0.48632405556981395,2SC
1.014847e-04,5.969179e-04,2.701127588336162,398,0.,0.4898310725651304,2SC
1.049343e-04,6.039137e-04,2.7278161591120593,400,0.,0.493095915343446,2SC
1.084179e-04,6.109357e-04,2.754476087584586,402,0.,0.49608935624984285,2SC
1.119352e-04,6.179860e-04,2.7811168808961124,404,0.,0.4988980421340924,2SC
1.154876e-04,6.250662e-04,2.8077476818158296,406,0.,0.5017390926149391,2SC
1.190716e-04,6.321662e-04,2.834309521145935,408,0.,0.5047751917369945,2SC
1.226877e-04,6.393343e-04,2.8610109026241366,410,0.,0.5044713446231137,2SC
1.263404e-04,6.465208e-04,2.8876564453730875,412,0.,0.5082797990517487,2SC
1.300270e-04,6.537764e-04,2.9144284843810118,414,0.,0.5080980906860809,2SC
1.337471e-04,6.610124e-04,2.9410082159615722,416,0.,0.5141165285058655,2SC
1.375040e-04,6.683172e-04,2.9677228544745007,418,0.,0.5143008563506426,2SC
1.412912e-04,6.756684e-04,2.9944698019424623,420,0.,0.5151838794842267,2SC
1.451130e-04,6.830630e-04,3.021251736040063,422,0.,0.5168328909512004,2SC
1.489706e-04,6.905009e-04,3.048073123191669,424,0.,0.5186534086706235,2SC
1.528600e-04,6.979878e-04,3.074937040495811,426,0.,0.5194870206498095,2SC
1.567849e-04,7.055195e-04,3.1018465573734098,428,0.,0.5211160826645073,2SC
1.607438e-04,7.131100e-04,3.1288452048335254,430,0.,0.5215550272887193,2SC
1.647372e-04,7.207515e-04,3.155905358479921,432,0.,0.5225910537501605,2SC
1.687651e-04,7.285192e-04,3.1833292430248235,434,0.,0.5185520027188901,2SC
1.728281e-04,7.363734e-04,3.210954887405151,436,0.,0.5172968527519931,2SC
1.769264e-04,7.443063e-04,3.238748132780454,438,0.,0.5166298565185949,2SC
1.810598e-04,7.523142e-04,3.2666906941314737,440,0.,0.5161689638097279,2SC
1.852293e-04,7.603944e-04,3.2947727448260906,442,0.,0.5160045030160083,2SC
1.894341e-04,7.685454e-04,3.32298391112855,444,0.,0.5158682500981355,2SC
1.936750e-04,7.767678e-04,3.351326424338906,446,0.,0.5157742476864162,2SC
1.979522e-04,7.850590e-04,3.3797893305519495,448,0.,0.5158762094554502,2SC
2.022652e-04,7.934196e-04,3.4083711758478645,450,0.,0.5158684323563716,2SC
2.066153e-04,8.018481e-04,3.4370695360107737,452,0.,0.5161125978509294,2SC
2.110011e-04,8.103459e-04,3.4658823985104235,454,0.,0.5161106192538542,2SC
2.154241e-04,8.189114e-04,3.4948077149488617,456,0.,0.5163704638861083,2SC
2.198838e-04,8.275453e-04,3.5238440240470923,458,0.,0.5165349479806958,2SC
2.243805e-04,8.362439e-04,3.5529778041616358,460,0.,0.5169509743692782,2SC
2.289141e-04,8.450171e-04,3.5822428462304146,462,0.,0.5167498306740165,2SC
2.334853e-04,8.538546e-04,3.6116030689706973,464,0.,0.5172578659821497,2SC
2.380935e-04,8.627607e-04,3.6410694355334576,466,0.,0.5174218044669816,2SC
2.438082e-04,1.111328e-03,4.557046933405609,468,0.,0.022990203259153907,CFL
2.496248e-04,1.123245e-03,4.597033713662271,470,0.,0.4881189440222848,CFL
2.554921e-04,1.135206e-03,4.637002159334464,472,0.,0.49051646176795755,CFL
2.614103e-04,1.147214e-03,4.676954878554586,474,0.,0.4928637950272015,CFL
2.673793e-04,1.159268e-03,4.71689379602254,476,0.,0.49516939550287564,CFL
2.733990e-04,1.171370e-03,4.756821438229901,478,0.,0.49742588463898435,CFL
2.794694e-04,1.183519e-03,4.796738903916371,480,0.,0.4996511092700029,CFL
2.855905e-04,1.195717e-03,4.8366490447352355,482,0.,0.5018232650136902,CFL
2.917624e-04,1.207964e-03,4.876553324169775,484,0.,0.5039597952688628,CFL
2.979850e-04,1.220260e-03,4.916453433980095,486,0.,0.5060579562586897,CFL
3.042582e-04,1.232606e-03,4.9563510145652545,488,0.,0.5081185179121593,CFL
3.105822e-04,1.245003e-03,4.996247567113317,490,0.,0.5101433623061427,CFL
3.169569e-04,1.257450e-03,5.036143865638854,492,0.,0.5121419724625931,CFL
3.233823e-04,1.269948e-03,5.0760425297707865,494,0.,0.5140907562255247,CFL
3.298583e-04,1.282499e-03,5.115944590885525,496,0.,0.5160102348183179,CFL
3.363851e-04,1.295101e-03,5.155850613988689,498,0.,0.517906613664226,CFL
3.429627e-04,1.307756e-03,5.195762147646301,500,0.,0.5197673386658676,CFL
3.495909e-04,1.320463e-03,5.235680209783152,502,0.,0.5215994334664453,CFL
3.562699e-04,1.333224e-03,5.275606175376168,504,0.,0.5233983696892559,CFL
3.629996e-04,1.346038e-03,5.315540937855544,506,0.,0.5251705921163992,CFL
3.697800e-04,1.358906e-03,5.355484850193767,508,0.,0.5269233976088743,CFL
3.766113e-04,1.371829e-03,5.3954398623365885,510,0.,0.5286358848764781,CFL
3.834933e-04,1.384805e-03,5.4354061281422945,512,0.,0.530331916866192,CFL
3.904261e-04,1.397837e-03,5.475384714947928,514,0.,0.5319995705678022,CFL
3.974098e-04,1.410924e-03,5.515376651422517,516,0.,0.5336394887683924,CFL
4.044442e-04,1.424066e-03,5.5553823459849,518,0.,0.5352601010838363,CFL
4.115295e-04,1.437264e-03,5.595402695379775,520,0.,0.5368550501877287,CFL
4.186657e-04,1.450518e-03,5.6354384186653235,522,0.,0.5384268570598739,CFL
4.258528e-04,1.463828e-03,5.675489984079487,524,0.,0.5399790603500705,CFL
4.330908e-04,1.477194e-03,5.715559186796666,526,0.,0.5414938706156545,CFL
4.403797e-04,1.490617e-03,5.755644670309807,528,0.,0.5430140364955373,CFL
4.477195e-04,1.504097e-03,5.795748571733463,530,0.,0.5444924875364181,CFL
4.551104e-04,1.517635e-03,5.835869952520029,532,0.,0.5459710695246193,CFL
4.625522e-04,1.531230e-03,5.8760121736995075,534,0.,0.5473913837947246,CFL
4.700451e-04,1.544882e-03,5.9161732951169546,536,0.,0.5488257812650671,CFL
4.775890e-04,1.558593e-03,5.956354588009196,538,0.,0.5502306846392402,CFL
4.851840e-04,1.572361e-03,5.996556139740779,540,0.,0.5516223969433324,CFL
4.928301e-04,1.586188e-03,6.036778818862571,542,0.,0.5529903590863277,CFL
5.005273e-04,1.600073e-03,6.077023498832527,544,0.,0.5543345814317838,CFL
5.082757e-04,1.614017e-03,6.117289312249995,546,0.,0.5556792220564872,CFL
5.160752e-04,1.628021e-03,6.15757847295551,548,0.,0.5569818966926059,CFL
5.239260e-04,1.642083e-03,6.197889855875345,550,0.,0.558288857427691,CFL
5.318280e-04,1.656205e-03,6.23822467083698,552,0.,0.5595679466965302,CFL
5.397813e-04,1.670386e-03,6.278582791965174,554,0.,0.5608378097873985,CFL
5.477859e-04,1.684626e-03,6.318964776670396,556,0.,0.5620890980572211,CFL
5.558419e-04,1.698927e-03,6.359371390317846,558,0.,0.563319015820529,CFL
5.639492e-04,1.713288e-03,6.399802641687675,560,0.,0.5645382213209388,CFL
5.721079e-04,1.727709e-03,6.440258586132307,562,0.,0.5657462194871339,CFL
5.803180e-04,1.742191e-03,6.480739897553336,564,0.,0.5669344905020206,CFL
5.885796e-04,1.756733e-03,6.52124654070915,566,0.,0.5681130780282163,CFL
5.968926e-04,1.771336e-03,6.561779424212524,568,0.,0.5692688486647755,CFL
6.052572e-04,1.786000e-03,6.602337297222063,570,0.,0.5704322857771059,CFL
6.136734e-04,1.800725e-03,6.64292335071553,572,0.,0.5715409990444698,CFL
6.221412e-04,1.815512e-03,6.6835353837691756,574,0.,0.5726709634818922,CFL
6.306605e-04,1.830359e-03,6.724173738975977,576,0.,0.5737865750898625,CFL
6.392316e-04,1.845269e-03,6.764839626044834,578,0.,0.5748756471347221,CFL
6.478543e-04,1.860240e-03,6.805533042584291,580,0.,0.5759553897741677,CFL
6.565288e-04,1.875273e-03,6.846253915412409,582,0.,0.5770269176172971,CFL
6.652550e-04,1.890368e-03,6.887002947441502,584,0.,0.5780793663891164,CFL
6.740331e-04,1.905525e-03,6.927779767270248,586,0.,0.5791280548816186,CFL
6.828630e-04,1.920745e-03,6.968584835019276,588,0.,0.5801613073075353,CFL
6.917447e-04,1.936027e-03,7.009418404249982,590,0.,0.5811821468889412,CFL
7.006784e-04,1.951372e-03,7.050280576138808,592,0.,0.5821928397296968,CFL
7.096640e-04,1.966780e-03,7.091171163579548,594,0.,0.5831976158183216,CFL
7.187016e-04,1.982250e-03,7.132091634153777,596,0.,0.5841729396273807,CFL
7.277912e-04,1.997784e-03,7.1730411380102,598,0.,0.5851519616934903,CFL
