location_from,location_to,classification_from,classification_to,comment,skos_uri
TO,776,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
TT,780,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
TN,788,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
TR,792,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
TM,795,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
TC,796,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
TV,798,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
UG,800,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
UA,804,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
AE,784,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
GB,826,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
US,840,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
UM,581,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
UY,858,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
UZ,860,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
VU,548,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
VE,862,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
VN,704,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
VG,092,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
VI,850,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
WF,876,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
EH,732,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
YE,887,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ZM,894,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ZW,716,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
XK,412,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
BV,074,bonsai_v2_0,iso_3166_1_numeric,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
