location,time,value,unit
MDA,2011,11.738612,MDL/USD
MDA,2012,12.111437,MDL/USD
MDA,2013,12.586756,MDL/USD
MDA,2014,14.03563,MDL/USD
MDA,2015,18.818475,MDL/USD
MDA,2016,19.923828,MDL/USD
MDA,2017,18.499035,MDL/USD
MDA,2018,16.802052,MDL/USD
MDA,2019,17.573469,MDL/USD
MDA,2020,17.321835,MDL/USD
MDA,2021,17.680466,MDL/USD
MDA,2022,18.89719,MDL/USD
MDA,2023,18.163938,MDL/USD
MDA,2024,17.791908,MDL/USD
MNE,2011,0.7192,EUR/USD
MNE,2012,0.778274,EUR/USD
MNE,2013,0.753169,EUR/USD
MNE,2014,0.753729,EUR/USD
MNE,2015,0.901659,EUR/USD
MNE,2016,0.904044,EUR/USD
MNE,2017,0.887298,EUR/USD
MNE,2018,0.84716,EUR/USD
MNE,2019,0.893288,EUR/USD
MNE,2020,0.877475,EUR/USD
MNE,2021,0.845377,EUR/USD
MNE,2022,0.950916,EUR/USD
MNE,2023,0.92471,EUR/USD
MNE,2024,0.924367,EUR/USD
MDG,2011,2025.1175,MGA/USD
MDG,2012,2194.966667,MGA/USD
MDG,2013,2206.914167,MGA/USD
MDG,2014,2414.811667,MGA/USD
MDG,2015,2933.508333,MGA/USD
MDG,2016,3176.539167,MGA/USD
MDG,2017,3116.11,MGA/USD
MDG,2018,3334.752255,MGA/USD
MDG,2019,3618.321858,MGA/USD
MDG,2020,3787.754058,MGA/USD
MDG,2021,3829.977849,MGA/USD
MDG,2022,4096.116184,MGA/USD
MDG,2023,4429.579214,MGA/USD
MDG,2024,4525.424721,MGA/USD
MKD,2011,44.248571,MKD/USD
MKD,2012,47.885484,MKD/USD
MKD,2013,46.398421,MKD/USD
MKD,2014,46.461647,MKD/USD
MKD,2015,55.568049,MKD/USD
MKD,2016,55.667611,MKD/USD
MKD,2017,54.64498,MKD/USD
MKD,2018,52.138876,MKD/USD
MKD,2019,54.940122,MKD/USD
MKD,2020,54.106707,MKD/USD
MKD,2021,52.147671,MKD/USD
MKD,2022,58.63587,MKD/USD
MKD,2023,56.938939,MKD/USD
MKD,2024,56.875569,MKD/USD
MLI,2011,471.764433,XOF/USD
MLI,2012,510.514329,XOF/USD
MLI,2013,494.046706,XOF/USD
MLI,2014,494.413981,XOF/USD
MLI,2015,591.449453,XOF/USD
MLI,2016,593.01401,XOF/USD
MLI,2017,582.029327,XOF/USD
MLI,2018,555.700717,XOF/USD
MLI,2019,585.958558,XOF/USD
MLI,2020,575.586005,XOF/USD
MLI,2021,554.530675,XOF/USD
MLI,2022,623.759701,XOF/USD
MLI,2023,606.56975,XOF/USD
MLI,2024,606.345298,XOF/USD
MMR,2011,5.444108,MMK/USD
MMR,2012,640.653417,MMK/USD
MMR,2013,933.570456,MMK/USD
MMR,2014,984.345748,MMK/USD
MMR,2015,1162.615329,MMK/USD
MMR,2016,1234.869517,MMK/USD
MMR,2017,1360.358707,MMK/USD
MMR,2018,1429.807975,MMK/USD
MMR,2019,1518.255117,MMK/USD
MMR,2020,1381.619167,MMK/USD
MMR,2021,1615.366667,MMK/USD
MMR,2022,1932.543333,MMK/USD
MMR,2023,2100.0,MMK/USD
MNG,2011,1265.515833,MNT/USD
MNG,2012,1357.58,MNT/USD
MNG,2013,1523.9275,MNT/USD
MNG,2014,1817.938708,MNT/USD
MNG,2015,1970.309167,MNT/USD
MNG,2016,2140.290864,MNT/USD
MNG,2017,2439.777201,MNT/USD
MNG,2018,2472.484051,MNT/USD
MNG,2019,2663.541398,MNT/USD
MNG,2020,2813.289835,MNT/USD
MNG,2021,2849.288615,MNT/USD
MNG,2022,3140.677884,MNT/USD
MNG,2023,3465.736536,MNT/USD
MNG,2024,3389.98152,MNT/USD
MAC,2011,8.018208,MOP/USD
MAC,2012,7.989864,MOP/USD
MAC,2013,7.989255,MOP/USD
MAC,2014,7.987129,MOP/USD
MAC,2015,7.98496,MOP/USD
MAC,2016,7.995064,MOP/USD
MAC,2017,8.026001,MOP/USD
MAC,2018,8.072507,MOP/USD
MAC,2019,8.07047,MOP/USD
MAC,2020,7.989062,MOP/USD
MAC,2021,8.005532,MOP/USD
MAC,2022,8.065206,MOP/USD
MAC,2023,8.06339,MOP/USD
MAC,2024,8.036831,MOP/USD
MRT,2011,281.118333,MRO/USD
MRT,2012,296.62,MRO/USD
MRT,2013,300.681667,MRO/USD
MRT,2014,302.725,MRO/USD
MRT,2015,324.671667,MRO/USD
MRT,2016,352.370833,MRO/USD
MRT,2017,357.944167,MRO/USD
MRT,2018,356.775,MRO/USD
MRT,2019,366.908333,MRO/USD
MRT,2020,371.891667,MRO/USD
MRT,2021,360.633333,MRO/USD
MRT,2022,369.35,MRO/USD
MRT,2023,364.891667,MRO/USD
MSR,2011,2.7,XCD/USD
MSR,2012,2.7,XCD/USD
MSR,2013,2.7,XCD/USD
MSR,2014,2.7,XCD/USD
MSR,2015,2.7,XCD/USD
MSR,2016,2.7,XCD/USD
MSR,2017,2.7,XCD/USD
MSR,2018,2.7,XCD/USD
MSR,2019,2.7,XCD/USD
MSR,2020,2.7,XCD/USD
MSR,2021,2.7,XCD/USD
MSR,2022,2.7,XCD/USD
MSR,2023,2.7,XCD/USD
MSR,2024,2.7,XCD/USD
MLT,2011,0.719207,EUR/USD
MLT,2012,0.778848,EUR/USD
MLT,2013,0.753234,EUR/USD
MLT,2014,0.753941,EUR/USD
MLT,2015,0.901896,EUR/USD
MLT,2016,0.90389,EUR/USD
MLT,2017,0.887039,EUR/USD
MLT,2018,0.847582,EUR/USD
MLT,2019,0.893409,EUR/USD
MLT,2020,0.876828,EUR/USD
MLT,2021,0.845982,EUR/USD
MLT,2022,0.951774,EUR/USD
MLT,2023,0.925053,EUR/USD
MLT,2024,0.924128,EUR/USD
MUS,2011,28.57714,MUR/USD
MUS,2012,30.035871,MUR/USD
MUS,2013,30.698652,MUR/USD
MUS,2014,30.629687,MUR/USD
MUS,2015,35.117822,MUR/USD
MUS,2016,35.525152,MUR/USD
MUS,2017,34.452735,MUR/USD
MUS,2018,33.981927,MUR/USD
MUS,2019,35.456662,MUR/USD
MUS,2020,39.343666,MUR/USD
MUS,2021,41.68406,MUR/USD
MUS,2022,44.193624,MUR/USD
MUS,2023,45.30967,MUR/USD
MUS,2024,46.423756,MUR/USD
MDV,2011,14.602008,MVR/USD
MDV,2012,15.364835,MVR/USD
MDV,2013,15.36671,MVR/USD
MDV,2014,15.380394,MVR/USD
MDV,2015,15.366331,MVR/USD
MDV,2016,15.368408,MVR/USD
MDV,2017,15.386969,MVR/USD
MDV,2018,15.390837,MVR/USD
MDV,2019,15.382042,MVR/USD
MDV,2020,15.38127,MVR/USD
MDV,2021,15.372698,MVR/USD
MDV,2022,15.386625,MVR/USD
MDV,2023,15.386794,MVR/USD
MDV,2024,15.389196,MVR/USD
MWI,2011,156.515833,MWK/USD
MWI,2012,249.106667,MWK/USD
MWI,2013,364.405833,MWK/USD
MWI,2014,424.896667,MWK/USD
MWI,2015,499.605833,MWK/USD
MWI,2016,718.005,MWK/USD
MWI,2017,730.2725,MWK/USD
MWI,2018,732.333333,MWK/USD
MWI,2019,745.540668,MWK/USD
MWI,2020,749.527494,MWK/USD
MWI,2021,805.89965,MWK/USD
MWI,2022,949.039017,MWK/USD
MWI,2023,1161.094367,MWK/USD
MEX,2011,12.438309,MXN/USD
MEX,2012,13.162566,MXN/USD
MEX,2013,12.769587,MXN/USD
MEX,2014,13.302096,MXN/USD
MEX,2015,15.883301,MXN/USD
MEX,2016,18.685217,MXN/USD
MEX,2017,18.911244,MXN/USD
MEX,2018,19.240696,MXN/USD
MEX,2019,19.257458,MXN/USD
MEX,2020,21.484852,MXN/USD
MEX,2021,20.286191,MXN/USD
MEX,2022,20.113637,MXN/USD
MEX,2023,17.745986,MXN/USD
MEX,2024,18.325383,MXN/USD
MYS,2011,3.059153,MYR/USD
MYS,2012,3.088957,MYR/USD
MYS,2013,3.150645,MYR/USD
MYS,2014,3.272003,MYR/USD
MYS,2015,3.911086,MYR/USD
MYS,2016,4.14411,MYR/USD
MYS,2017,4.300306,MYR/USD
MYS,2018,4.036542,MYR/USD
MYS,2019,4.142847,MYR/USD
MYS,2020,4.201395,MYR/USD
MYS,2021,4.145229,MYR/USD
MYS,2022,4.401918,MYR/USD
MYS,2023,4.561711,MYR/USD
MYS,2024,4.574434,MYR/USD
MOZ,2011,29.0676,MZN/USD
MOZ,2012,28.372984,MZN/USD
MOZ,2013,30.104111,MZN/USD
MOZ,2014,31.352688,MZN/USD
MOZ,2015,39.982474,MZN/USD
MOZ,2016,63.056233,MZN/USD
MOZ,2017,63.584323,MZN/USD
MOZ,2018,60.326208,MZN/USD
MOZ,2019,62.548333,MZN/USD
MOZ,2020,69.465,MZN/USD
MOZ,2021,65.465,MZN/USD
MOZ,2022,63.850833,MZN/USD
MOZ,2023,63.885833,MZN/USD
MOZ,2024,63.905,MZN/USD
NAM,2011,7.300025,NAD/USD
NAM,2012,8.193771,NAD/USD
NAM,2013,9.750075,NAD/USD
NAM,2014,10.842888,NAD/USD
NAM,2015,12.881921,NAD/USD
NAM,2016,14.708767,NAD/USD
NAM,2017,13.3129,NAD/USD
NAM,2018,13.233942,NAD/USD
NAM,2019,14.44869,NAD/USD
NAM,2020,16.463267,NAD/USD
NAM,2021,14.778675,NAD/USD
NAM,2022,16.355858,NAD/USD
NAM,2023,18.446308,NAD/USD
NAM,2024,18.328658,NAD/USD
NER,2011,471.764433,XOF/USD
NER,2012,510.514329,XOF/USD
NER,2013,494.046706,XOF/USD
NER,2014,494.413981,XOF/USD
NER,2015,591.449453,XOF/USD
NER,2016,593.01401,XOF/USD
NER,2017,582.029327,XOF/USD
NER,2018,555.700717,XOF/USD
NER,2019,585.958558,XOF/USD
NER,2020,575.586005,XOF/USD
NER,2021,554.530675,XOF/USD
NER,2022,623.759701,XOF/USD
NER,2023,606.56975,XOF/USD
NER,2024,606.345298,XOF/USD
NGA,2011,153.8625,NGN/USD
NGA,2012,157.5,NGN/USD
NGA,2013,157.311667,NGN/USD
NGA,2014,158.552642,NGN/USD
NGA,2015,192.440333,NGN/USD
NGA,2016,253.492,NGN/USD
NGA,2017,305.790109,NGN/USD
NGA,2018,306.083688,NGN/USD
NGA,2019,306.920951,NGN/USD
NGA,2020,358.810797,NGN/USD
NGA,2021,401.152029,NGN/USD
NGA,2022,425.979158,NGN/USD
NGA,2023,645.194068,NGN/USD
NGA,2024,1478.965197,NGN/USD
NIC,2011,22.4242706164,NIO/USD
NIC,2012,23.5466635311,NIO/USD
NIC,2013,24.7227641667,NIO/USD
NIC,2014,25.9589003668,NIO/USD
NIC,2015,27.2568449405,NIO/USD
NIC,2016,28.6209624102,NIO/USD
NIC,2017,30.0509413443,NIO/USD
NIC,2018,31.5532123339,NIO/USD
NIC,2019,33.1217452653,NIO/USD
NIC,2020,34.3421221197,NIO/USD
NIC,2021,35.1710166667,NIO/USD
NIC,2022,35.874421142,NIO/USD
NIC,2023,36.4411942797,NIO/USD
NIC,2024,36.6243,NIO/USD
NLD,2011,0.719207,EUR/USD
NLD,2012,0.778848,EUR/USD
NLD,2013,0.753234,EUR/USD
NLD,2014,0.753941,EUR/USD
NLD,2015,0.901896,EUR/USD
NLD,2016,0.90389,EUR/USD
NLD,2017,0.887039,EUR/USD
NLD,2018,0.847582,EUR/USD
NLD,2019,0.893409,EUR/USD
NLD,2020,0.876828,EUR/USD
NLD,2021,0.845982,EUR/USD
NLD,2022,0.951774,EUR/USD
NLD,2023,0.925053,EUR/USD
NLD,2024,0.924128,EUR/USD
NOR,2011,5.604805,NOK/USD
NOR,2012,5.821331,NOK/USD
NOR,2013,5.877193,NOK/USD
NOR,2014,6.30258,NOK/USD
NOR,2015,8.071579,NOK/USD
NOR,2016,8.396489,NOK/USD
NOR,2017,8.265782,NOK/USD
NOR,2018,8.134544,NOK/USD
NOR,2019,8.802308,NOK/USD
NOR,2020,9.404113,NOK/USD
NOR,2021,8.596841,NOK/USD
NOR,2022,9.620321,NOK/USD
NOR,2023,10.568521,NOK/USD
NOR,2024,10.746642,NOK/USD
NPL,2011,74.580366,NPR/USD
NPL,2012,85.391179,NPR/USD
NPL,2013,93.570202,NPR/USD
NPL,2014,97.606611,NPR/USD
NPL,2015,102.688683,NPR/USD
NPL,2016,107.451626,NPR/USD
NPL,2017,104.16298,NPR/USD
NPL,2018,109.304504,NPR/USD
NPL,2019,112.609483,NPR/USD
NPL,2020,118.345187,NPR/USD
NPL,2021,118.134082,NPR/USD
NPL,2022,125.199458,NPR/USD
NPL,2023,132.11546,NPR/USD
NPL,2024,133.726644,NPR/USD
NZL,2011,1.265442,NZD/USD
NZL,2012,1.235474,NZD/USD
NZL,2013,1.220332,NZD/USD
NZL,2014,1.205764,NZD/USD
NZL,2015,1.436308,NZD/USD
NZL,2016,1.435329,NZD/USD
NZL,2017,1.407427,NZD/USD
NZL,2018,1.446533,NZD/USD
NZL,2019,1.518862,NZD/USD
NZL,2020,1.540074,NZD/USD
NZL,2021,1.41456,NZD/USD
NZL,2022,1.578632,NZD/USD
NZL,2023,1.630003,NZD/USD
NZL,2024,1.65247,NZD/USD
OMN,2011,0.3845,OMR/USD
OMN,2012,0.3845,OMR/USD
OMN,2013,0.3845,OMR/USD
OMN,2014,0.3845,OMR/USD
OMN,2015,0.3845,OMR/USD
OMN,2016,0.3845,OMR/USD
OMN,2017,0.3845,OMR/USD
OMN,2018,0.3845,OMR/USD
OMN,2019,0.3845,OMR/USD
OMN,2020,0.3845,OMR/USD
OMN,2021,0.3845,OMR/USD
OMN,2022,0.3845,OMR/USD
OMN,2023,0.3845,OMR/USD
OMN,2024,0.3845,OMR/USD
PAN,2011,1.0,PAB/USD
PAN,2012,1.0,PAB/USD
PAN,2013,1.0,PAB/USD
PAN,2014,1.0,PAB/USD
PAN,2015,1.0,PAB/USD
PAN,2016,1.0,PAB/USD
PAN,2017,1.0,PAB/USD
PAN,2018,1.0,PAB/USD
PAN,2019,1.0,PAB/USD
PAN,2020,1.0,PAB/USD
PAN,2021,1.0,PAB/USD
PAN,2022,1.0,PAB/USD
PAN,2023,1.0,PAB/USD
PAN,2024,1.0,PAB/USD
PER,2011,2.7546761133603,PEN/USD
PER,2012,2.6394040816327,PEN/USD
PER,2013,2.7016801619433,PEN/USD
PER,2014,2.8387976190476,PEN/USD
PER,2015,3.1857379032258,PEN/USD
PER,2016,3.375164,PEN/USD
PER,2017,3.2613534136546,PEN/USD
PER,2018,3.2864369918699,PEN/USD
PER,2019,3.3368528,PEN/USD
PER,2020,3.4960492125984,PEN/USD
PER,2021,3.8826294820717,PEN/USD
PER,2022,3.835414,PEN/USD
PER,2023,3.7451707317073,PEN/USD
PER,2024,3.7525578512397,PEN/USD
PNG,2011,2.37097,PGK/USD
PNG,2012,2.083648,PGK/USD
PNG,2013,2.24451,PGK/USD
PNG,2014,2.461385,PGK/USD
PNG,2015,2.768412,PGK/USD
PNG,2016,3.133029,PGK/USD
PNG,2017,3.188788,PGK/USD
PNG,2018,3.293463,PGK/USD
PNG,2019,3.387538,PGK/USD
PNG,2020,3.459974,PGK/USD
PNG,2021,3.508772,PGK/USD
PNG,2022,3.51923,PGK/USD
PNG,2023,3.589623,PGK/USD
PNG,2024,3.85275,PGK/USD
PHL,2011,43.303142,PHP/USD
PHL,2012,42.221429,PHP/USD
PHL,2013,42.474315,PHP/USD
PHL,2014,44.401262,PHP/USD
PHL,2015,45.541434,PHP/USD
PHL,2016,47.500227,PHP/USD
PHL,2017,50.413971,PHP/USD
PHL,2018,52.697618,PHP/USD
PHL,2019,51.793716,PHP/USD
PHL,2020,49.607372,PHP/USD
PHL,2021,49.313163,PHP/USD
PHL,2022,54.540561,PHP/USD
PHL,2023,55.645815,PHP/USD
PHL,2024,57.298662,PHP/USD
PAK,2011,86.343743,PKR/USD
PAK,2012,93.279271,PKR/USD
PAK,2013,101.531709,PKR/USD
PAK,2014,100.98258,PKR/USD
PAK,2015,102.7713,PKR/USD
PAK,2016,104.76758,PKR/USD
PAK,2017,105.444023,PKR/USD
PAK,2018,121.63349,PKR/USD
PAK,2019,150.184235,PKR/USD
PAK,2020,161.83848,PKR/USD
PAK,2021,162.906254,PKR/USD
PAK,2022,204.867187,PKR/USD
PAK,2023,280.356112,PKR/USD
PAK,2024,278.580716,PKR/USD
POL,2011,2.966141,PLN/USD
POL,2012,3.259642,PLN/USD
POL,2013,3.161759,PLN/USD
POL,2014,3.155146,PLN/USD
POL,2015,3.773096,PLN/USD
POL,2016,3.94441,PLN/USD
POL,2017,3.777083,PLN/USD
POL,2018,3.613292,PLN/USD
POL,2019,3.83967,PLN/USD
POL,2020,3.895193,PLN/USD
POL,2021,3.862889,PLN/USD
POL,2022,4.462972,PLN/USD
POL,2023,4.202222,PLN/USD
POL,2024,3.979148,PLN/USD
PRT,2011,0.719207,EUR/USD
PRT,2012,0.778848,EUR/USD
PRT,2013,0.753234,EUR/USD
PRT,2014,0.753941,EUR/USD
PRT,2015,0.901896,EUR/USD
PRT,2016,0.90389,EUR/USD
PRT,2017,0.887039,EUR/USD
PRT,2018,0.847582,EUR/USD
PRT,2019,0.893409,EUR/USD
PRT,2020,0.876828,EUR/USD
PRT,2021,0.845982,EUR/USD
PRT,2022,0.951774,EUR/USD
PRT,2023,0.925053,EUR/USD
PRT,2024,0.924128,EUR/USD
PRY,2011,4193.802308,PYG/USD
PRY,2012,4421.659286,PYG/USD
PRY,2013,4303.882566,PYG/USD
PRY,2014,4462.185288,PYG/USD
PRY,2015,5204.920808,PYG/USD
PRY,2016,5670.540898,PYG/USD
PRY,2017,5618.933452,PYG/USD
PRY,2018,5732.104556,PYG/USD
PRY,2019,6240.722078,PYG/USD
PRY,2020,6771.097425,PYG/USD
PRY,2021,6774.162735,PYG/USD
PRY,2022,6982.752378,PYG/USD
PRY,2023,7288.872054,PYG/USD
PRY,2024,7560.247588,PYG/USD
QAT,2011,3.64,QAR/USD
QAT,2012,3.64,QAR/USD
QAT,2013,3.64,QAR/USD
QAT,2014,3.64,QAR/USD
QAT,2015,3.64,QAR/USD
QAT,2016,3.64,QAR/USD
QAT,2017,3.64,QAR/USD
QAT,2018,3.64,QAR/USD
QAT,2019,3.64,QAR/USD
QAT,2020,3.64,QAR/USD
QAT,2021,3.64,QAR/USD
QAT,2022,3.64,QAR/USD
QAT,2023,3.64,QAR/USD
QAT,2024,3.64,QAR/USD
ROU,2011,3.050108,RON/USD
ROU,2012,3.474055,RON/USD
ROU,2013,3.328229,RON/USD
ROU,2014,3.349944,RON/USD
ROU,2015,4.009163,RON/USD
ROU,2016,4.059129,RON/USD
ROU,2017,4.051266,RON/USD
ROU,2018,3.94465,RON/USD
ROU,2019,4.239632,RON/USD
ROU,2020,4.241662,RON/USD
ROU,2021,4.163868,RON/USD
ROU,2022,4.692962,RON/USD
ROU,2023,4.576012,RON/USD
ROU,2024,4.597204,RON/USD
SRB,2011,73.338161264822,RSD/USD
SRB,2012,88.116906349206,RSD/USD
SRB,2013,85.173051984127,RSD/USD
SRB,2014,88.540809920635,RSD/USD
SRB,2015,108.85425357143,RSD/USD
SRB,2016,111.29026719368,RSD/USD
SRB,2017,107.49469126984,RSD/USD
SRB,2018,100.27841706349,RSD/USD
SRB,2019,105.27621865079,RSD/USD
SRB,2020,103.02717283465,RSD/USD
SRB,2021,99.492486956522,RSD/USD
SRB,2022,111.86473346614,RSD/USD
SRB,2023,108.41431230159,RSD/USD
SRB,2024,108.18148292683,RSD/USD
RUS,2011,29.412455,RUB/USD
RUS,2012,31.10157,RUB/USD
RUS,2013,31.872508,RUB/USD
RUS,2014,38.565863,RUB/USD
RUS,2015,61.339214,RUB/USD
RUS,2016,66.982709,RUB/USD
RUS,2017,58.36246,RUB/USD
RUS,2018,62.806241,RUB/USD
RUS,2019,64.717979,RUB/USD
RUS,2020,72.341358,RUB/USD
RUS,2021,73.679809,RUB/USD
RUS,2022,68.716425,RUB/USD
RUS,2023,85.811571,RUB/USD
RUS,2024,92.656731,RUB/USD
RWA,2011,600.30652,RWF/USD
RWA,2012,614.295142,RWF/USD
RWA,2013,646.635975,RWF/USD
RWA,2014,682.437795,RWF/USD
RWA,2015,719.859556,RWF/USD
RWA,2016,787.251522,RWF/USD
RWA,2017,831.55434,RWF/USD
RWA,2018,861.093412,RWF/USD
RWA,2019,899.350509,RWF/USD
RWA,2020,943.278048,RWF/USD
RWA,2021,988.624807,RWF/USD
RWA,2022,1030.3083,RWF/USD
RWA,2023,1160.098694,RWF/USD
RWA,2024,1318.128357,RWF/USD
SAU,2011,3.750269,SAR/USD
SAU,2012,3.750273,SAR/USD
SAU,2013,3.750328,SAR/USD
SAU,2014,3.750917,SAR/USD
SAU,2015,3.751223,SAR/USD
SAU,2016,3.750709,SAR/USD
SAU,2017,3.750123,SAR/USD
SAU,2018,3.75,SAR/USD
SAU,2019,3.75,SAR/USD
SAU,2020,3.75,SAR/USD
SAU,2021,3.75,SAR/USD
SAU,2022,3.75,SAR/USD
SAU,2023,3.75,SAR/USD
SAU,2024,3.75,SAR/USD
SLB,2011,7.641259,SBD/USD
SLB,2012,7.355203,SBD/USD
SLB,2013,7.302135,SBD/USD
SLB,2014,7.375345,SBD/USD
SLB,2015,7.914689,SBD/USD
SLB,2016,7.948153,SBD/USD
SLB,2017,7.88739,SBD/USD
SLB,2018,7.952505,SBD/USD
SLB,2019,8.173399,SBD/USD
SLB,2020,8.213413,SBD/USD
SLB,2021,8.030103,SBD/USD
SLB,2022,8.155529,SBD/USD
SLB,2023,8.375597,SBD/USD
SLB,2024,8.454836,SBD/USD
SYC,2011,12.381032,SCR/USD
SYC,2012,13.704031,SCR/USD
SYC,2013,12.058317,SCR/USD
SYC,2014,12.747033,SCR/USD
SYC,2015,13.313925,SCR/USD
SYC,2016,13.319117,SCR/USD
SYC,2017,13.647842,SCR/USD
SYC,2018,13.911117,SCR/USD
SYC,2019,14.03325,SCR/USD
SYC,2020,17.616519,SCR/USD
SYC,2021,16.920523,SCR/USD
SYC,2022,14.272795,SCR/USD
SYC,2023,14.018111,SCR/USD
SYC,2024,14.529693,SCR/USD
SDN,2011,2.66662,SDG/USD
SDN,2012,3.572958,SDG/USD
SDN,2013,4.756761,SDG/USD
SDN,2014,5.736867,SDG/USD
SDN,2015,6.025733,SDG/USD
SDN,2016,6.211714,SDG/USD
SDN,2017,6.68336,SDG/USD
SDN,2018,24.328911,SDG/USD
SDN,2019,45.767045,SDG/USD
SDN,2020,53.996012,SDG/USD
SDN,2021,370.790583,SDG/USD
SDN,2022,546.75885,SDG/USD
SWE,2011,6.493945,SEK/USD
SWE,2012,6.777225,SEK/USD
SWE,2013,6.514909,SEK/USD
SWE,2014,6.863611,SEK/USD
SWE,2015,8.434721,SEK/USD
SWE,2016,8.561069,SEK/USD
SWE,2017,8.544253,SEK/USD
SWE,2018,8.697642,SEK/USD
SWE,2019,9.461526,SEK/USD
SWE,2020,9.199733,SEK/USD
SWE,2021,8.584216,SEK/USD
SWE,2022,10.122728,SEK/USD
SWE,2023,10.618662,SEK/USD
SWE,2024,10.565879,SEK/USD
SGP,2011,1.257287,SGD/USD
SGP,2012,1.249759,SGD/USD
SGP,2013,1.251321,SGD/USD
SGP,2014,1.266935,SGD/USD
SGP,2015,1.375221,SGD/USD
SGP,2016,1.380625,SGD/USD
SGP,2017,1.381058,SGD/USD
SGP,2018,1.349319,SGD/USD
SGP,2019,1.364375,SGD/USD
SGP,2020,1.379202,SGD/USD
SGP,2021,1.343868,SGD/USD
SGP,2022,1.379149,SGD/USD
SGP,2023,1.343312,SGD/USD
SGP,2024,1.335999,SGD/USD
SVN,2011,0.719207,EUR/USD
SVN,2012,0.778848,EUR/USD
SVN,2013,0.753234,EUR/USD
SVN,2014,0.753941,EUR/USD
SVN,2015,0.901896,EUR/USD
SVN,2016,0.90389,EUR/USD
SVN,2017,0.887039,EUR/USD
SVN,2018,0.847582,EUR/USD
SVN,2019,0.893409,EUR/USD
SVN,2020,0.876828,EUR/USD
SVN,2021,0.845982,EUR/USD
SVN,2022,0.951774,EUR/USD
SVN,2023,0.925053,EUR/USD
SVN,2024,0.924128,EUR/USD
SVK,2011,0.719207,EUR/USD
SVK,2012,0.778848,EUR/USD
SVK,2013,0.753234,EUR/USD
SVK,2014,0.753941,EUR/USD
SVK,2015,0.901896,EUR/USD
SVK,2016,0.90389,EUR/USD
SVK,2017,0.887039,EUR/USD
SVK,2018,0.847582,EUR/USD
SVK,2019,0.893409,EUR/USD
SVK,2020,0.876828,EUR/USD
SVK,2021,0.845982,EUR/USD
SVK,2022,0.951774,EUR/USD
SVK,2023,0.925053,EUR/USD
SVK,2024,0.924128,EUR/USD
SLE,2011,4.349162,SLL/USD
SLE,2012,4.344037,SLL/USD
SLE,2013,4.332501,SLL/USD
SLE,2014,4.524159,SLL/USD
SLE,2015,5.080748,SLL/USD
SLE,2016,6.290297,SLL/USD
SLE,2017,7.384432,SLL/USD
SLE,2018,7.931632,SLL/USD
SLE,2019,9.010221,SLL/USD
SLE,2020,9.829927,SLL/USD
SLE,2021,10.439425,SLL/USD
SLE,2022,14.04765,SLL/USD
SLE,2023,21.304875,SLL/USD
SMR,2011,0.7192,EUR/USD
SMR,2012,0.778274,EUR/USD
SMR,2013,0.753169,EUR/USD
SMR,2014,0.753729,EUR/USD
SMR,2015,0.901659,EUR/USD
SMR,2016,0.904044,EUR/USD
SMR,2017,0.887298,EUR/USD
SMR,2018,0.84716,EUR/USD
SMR,2019,0.893288,EUR/USD
SMR,2020,0.877475,EUR/USD
SMR,2021,0.845377,EUR/USD
SMR,2022,0.950916,EUR/USD
SMR,2023,0.92471,EUR/USD
SMR,2024,0.924367,EUR/USD
SEN,2011,471.764433,XOF/USD
SEN,2012,510.514329,XOF/USD
SEN,2013,494.046706,XOF/USD
SEN,2014,494.413981,XOF/USD
SEN,2015,591.449453,XOF/USD
SEN,2016,593.01401,XOF/USD
SEN,2017,582.029327,XOF/USD
SEN,2018,555.700717,XOF/USD
SEN,2019,585.958558,XOF/USD
SEN,2020,575.586005,XOF/USD
SEN,2021,554.530675,XOF/USD
SEN,2022,623.759701,XOF/USD
SEN,2023,606.56975,XOF/USD
SEN,2024,606.345298,XOF/USD
SUR,2011,3.268,SRD/USD
SUR,2012,3.3,SRD/USD
SUR,2013,3.3,SRD/USD
SUR,2014,3.3,SRD/USD
SUR,2015,3.416667,SRD/USD
SUR,2016,6.22863,SRD/USD
SUR,2017,7.487661,SRD/USD
SUR,2018,7.462511,SRD/USD
SUR,2019,7.458,SRD/USD
SUR,2020,9.309545,SRD/USD
SUR,2021,18.238667,SRD/USD
SUR,2022,24.709175,SRD/USD
SUR,2023,36.775869,SRD/USD
SUR,2024,33.180552,SRD/USD
SSD,2011,2.98895,SSP/USD
SSD,2012,2.95,SSP/USD
SSD,2013,2.95,SSP/USD
SSD,2014,2.95,SSP/USD
SSD,2015,3.604167,SSP/USD
SSD,2016,46.729167,SSP/USD
SSD,2017,113.6475,SSP/USD
SSD,2018,141.385833,SSP/USD
SSD,2019,157.999167,SSP/USD
SSD,2020,165.907317,SSP/USD
SSD,2021,306.35462,SSP/USD
SSD,2022,534.511189,SSP/USD
SSD,2023,930.33143,SSP/USD
SSD,2024,2163.103873,SSP/USD
STP,2011,17622.935006,STD/USD
STP,2012,19068.416808,STD/USD
STP,2013,18449.952625,STD/USD
STP,2014,18466.40305,STD/USD
STP,2015,22090.64456,STD/USD
STP,2016,22148.860635,STD/USD
STP,2017,21741.138361,STD/USD
STP,2018,20750.859237,STD/USD
STP,2019,21884.741816,STD/USD
STP,2020,21507.059099,STD/USD
STP,2021,20710.401516,STD/USD
STP,2022,23290.403955,STD/USD
STP,2023,22658.424789,STD/USD
