athlete_id,athlete_name,position,team_abbr,points_total,weeks_played,points_per_game
4426374,Tyrique Stevenson,,CHI,0.0,2,0.0
4426689,Ulysses Bentley IV,,IND,0.0,1,0.0
4426926,Demani Richardson,,CAR,0.0,1,0.0
4427635,Adetomiwa Adebawore,,IND,0.0,1,0.0
4427695,Kyu Blu Kelly,,LV,0.0,1,0.0
4428503,JL Skinner,,DEN,0.0,1,0.0
4428811,Xavier Weaver,,ARI,0.0,1,0.0
4428990,Broderick Jones,,PIT,0.0,1,0.0
4428992,Kelee Ringo,,PHI,0.0,1,0.0
4429251,Graham Barton,,TB,0.0,1,0.0
4430806,Luke Wypler,,CLE,0.0,1,0.0
4430870,KeAndre Lambert-Smith,,LAC,0.0,1,0.0
4430925,Jahdae Barron,,DEN,0.0,1,0.0
4431664,Dante Trader Jr.,,MIA,0.0,1,0.0
4566192,Joshua Karty,,LAR,0.0,4,0.0
4567104,Will Reichard,,MIN,0.0,4,0.0
4567111,DeMarcco Hellams,,ATL,0.0,1,0.0
4567493,Patrick Paul,,MIA,0.0,1,0.0
4568007,Jay Ward,,MIN,0.0,1,0.0
4568263,Ryan Fitzgerald,,CAR,0.0,4,0.0
4569465,Jack Campbell,,DET,0.0,1,0.0
4569923,Andy Borregales,,NE,0.0,4,0.0
4571557,Spencer Shrader,,IND,0.0,4,0.0
4573318,Dorian Mausi,,TEN,0.0,1,0.0
4576069,Brandon Codrington,,BUF,0.0,1,0.0
4685298,Will Campbell,,NE,0.0,1,0.0
4686273,Quinyon Mitchell,,PHI,0.0,1,0.0
4686361,Cam Little,,JAX,0.0,4,0.0
4689936,Jake Bates,,DET,0.0,4,0.0
4689988,Jason Brownlee,,KC,0.0,1,0.0
4693337,Marques Sigle,,SF,0.0,1,0.0
4697745,Tyler Loop,,BAL,0.0,4,0.0
4876006,Zaire Mitchell-Paden,,BAL,0.0,1,0.0
5092436,Jude McAtamney,,NYG,0.0,1,0.0
5144894,Trevor Nowaske,,DET,0.0,1,0.0
4429084,Anthony Richardson Sr.,,IND,-0.1,1,-0.1
3044720,Joshua Dobbs,,NE,-0.2,1,-0.2
3115293,Kyle Allen,,DET,-0.2,1,-0.2
4038524,Gardner Minshew,,KC,-0.3,1,-0.3
4360698,Joe Milton III,,DAL,-0.3600000000000001,1,-0.3600000000000001
4362477,Derius Davis,,LAC,-1.5,3,-0.5
4239094,Coby Bryant,,SEA,-2.0,1,-2.0
4427278,Xavier Gipson,,NYJ,-2.0,1,-2.0
4430656,Myles Price,,MIN,-2.0,1,-2.0
4569371,Isaiah Williams,,NYJ,-2.0,1,-2.0
4035239,Braden Mann,,PHI,-3.4,1,-3.4
