activitytype_from,flowobject_from,activitytype_to,flowobject_to,classification_from,classification_to,accounttype,comment,skos_uri
,fi_2711_11,,4200,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_33370_1,,4300,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_35430,,4400,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_17200_5,,4500,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_33429_4,,4610,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_33429_5,,4620,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_33429_3,,4630,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_33330,,4640,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_3331_2,,4651,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_3331_1,,4652,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_33320,,4653,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_3334_1,,4661,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_3334_2,,4669,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_33360,,4670,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_33370_2,,4680,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_33350,,4691,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_33380,,4692,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_33500_3,,4693,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_33500_2,,4694,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_33500_1,,4695,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_34510,,5160,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_3331_3,,5210,bonsai_v2_0,undata_energy_stats,,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
,fi_3331_3,,5212,bonsai_v2_0,undata_energy_stats,,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
,fi_35491,,5220,bonsai_v2_0,undata_energy_stats,,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
,fi_35491,,5222,bonsai_v2_0,undata_energy_stats,,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
,fi_35491,,5230,bonsai_v2_0,undata_energy_stats,,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
,fi_35491,,5232,bonsai_v2_0,undata_energy_stats,,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
,fi_35491_1,,5290,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_17200_4,,5300,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_39910,,6200,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
,fi_17100,,7000,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_17100_8,,7000G,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_17100_7,,7000H,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_17100_12,,7000N,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_17100_10,,7000S,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_17100_11,,7000W,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_17100_2,,8000T,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_13000,,9101,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_11040,,0330,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_34540,,0340,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
,fi_1730,,8000,bonsai_v2_0,undata_energy_stats,,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
oa_imp,,03,,bonsai_v2_0,undata_energy_stats,trade,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
oa_exp,,04,,bonsai_v2_0,undata_energy_stats,trade,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
oa_loss,,101,,bonsai_v2_0,undata_energy_stats,supply,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_35,,085EP,,bonsai_v2_0,undata_energy_stats,use_transformation,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_20,,085LP,,bonsai_v2_0,undata_energy_stats,use_transformation,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_192,,085LP,,bonsai_v2_0,undata_energy_stats,use_transformation,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_20,,085PP,,bonsai_v2_0,undata_energy_stats,use_transformation,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_35,,08811,,bonsai_v2_0,undata_energy_stats,use_transformation,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_35,,08812,,bonsai_v2_0,undata_energy_stats,use_transformation,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_061,,0912,,bonsai_v2_0,undata_energy_stats,own_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_062,,0912,,bonsai_v2_0,undata_energy_stats,own_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_20,,0925,,bonsai_v2_0,undata_energy_stats,own_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_35,,0927,,bonsai_v2_0,undata_energy_stats,own_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_20,,1213,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_072,,1214A,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_23,,1214B,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_29,,1214C,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_b,,1214E,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_10,,1214F,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_12,,1214F,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_107,,1214F,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_192,,0930,,bonsai_v2_0,undata_energy_stats,own_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_a,,1232,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_g,,1235,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_h,,1235,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_i,,1235,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_j,,1235,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_k,,1235,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_l,,1235,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_m,,1235,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_n,,1235,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_o,,1235,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_p,,1235,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_q,,1235,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_r,,1235,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_s,,1235,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3510,fi_17100,015CE,7000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3510,fi_17100,015GE,7000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3510,fi_17100,015HE,7000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3510,fi_17100,015NE,7000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3510,fi_17100,015OE,7000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3510,fi_17100,016GE,7000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3510,fi_17100,016HE,7000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3510,fi_17100,016NE,7000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3510,fi_17100,016OE,7000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
I_CHIN,,06,,bonsai_v2_0,undata_energy_stats,supply,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
oa_transfer,,07,,bonsai_v2_0,undata_energy_stats,use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_13,,1214J,,bonsai_v2_0,undata_energy_stats,final_use,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
ai_14,,1214J,,bonsai_v2_0,undata_energy_stats,final_use,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
ai_15,,1214J,,bonsai_v2_0,undata_energy_stats,final_use,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
F_HOUS,,1231,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai,,1214O,,bonsai_v2_0,undata_energy_stats,final_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai,,0928,,bonsai_v2_0,undata_energy_stats,own_use,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_35,,089,,bonsai_v2_0,undata_energy_stats,use_transformation,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
ai_3530_3,fi_1730,015CH,8000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_3,fi_1730,016CH,8000,bonsai_v2_0,undata_energy_stats,supply,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ai_3530_3,fi_1730,01,8000T,bonsai_v2_0,undata_energy_stats,supply,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
